store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,imputed_sale_amount,is_imputed_b_class,imputed_method
105,3,25,71,213,655,2024-05-20,0.4,0,1.0,0,0,1.5653,24.3,68.67,1.92,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-21,0.1,14,1.0,0,0,1.6474,25.3,64.15,2.11,0.1,1,B类_比例缩放法
105,3,25,71,213,655,2024-05-22,0.0,16,1.0,0,0,0.1025,24.63,61.15,2.38,0.0,0,A类_无需插补
105,3,25,71,213,655,2024-05-23,0.2,11,1.0,0,0,2.2762,25.41,60.85,1.91,0.2,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-24,0.3,0,1.0,0,0,0.8818,24.61,62.57,2.55,5.1,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-25,0.3,0,1.0,1,0,0.0751,25.95,59.75,1.73,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-05-26,0.4,3,1.0,1,0,1.9024,24.01,62.95,2.18,2.1333333333333333,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-27,0.3,3,1.0,0,0,1.566,23.16,64.12,2.48,1.6,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-28,0.4,4,1.0,0,0,1.5063,23.52,64.2,1.7,1.6,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-29,0.3,11,1.0,0,0,0.4294,23.89,59.43,1.73,0.3,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-30,0.4,1,1.0,0,0,0.5522,24.02,63.91,1.77,6.4,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-05-31,0.4,11,1.0,0,0,1.3143,24.33,63.55,1.48,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-01,0.5,10,1.0,1,0,1.1452,24.57,65.73,2.3,0.5,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-02,0.6,0,1.0,1,0,1.2269,24.85,65.82,2.52,10.2,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-03,0.5,0,1.0,0,0,0.8996,25.18,69.11,1.93,8.5,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-04,0.3,0,1.0,0,0,0.0,26.11,64.79,2.07,5.1,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-05,0.6,3,0.995,0,0,0.2045,25.39,64.52,1.59,3.2,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-06,0.4,1,1.0,0,0,0.7727,25.67,67.46,2.75,6.4,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-07,0.6,0,1.0,0,0,3.6557,26.48,67.96,1.39,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-08,0.5,0,1.0,1,0,2.9541,27.92,68.84,1.93,8.5,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-09,0.1,0,1.0,1,0,8.9421,26.97,72.3,1.48,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-10,0.5,0,1.0,1,0,2.8579,27.49,73.55,1.45,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-11,0.2,0,1.0,0,0,4.0508,27.02,71.05,1.98,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-12,0.1,8,1.0,0,0,8.052,27.33,74.02,1.39,0.1,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-13,0.4,0,0.845,0,1,7.5912,28.05,73.57,1.95,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-14,0.1,0,1.0,0,0,10.777,28.47,74.19,1.45,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-15,0.4,0,1.0,1,0,16.2408,26.98,76.25,1.39,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-16,0.7,0,1.0,1,0,16.1212,27.73,78.14,2.61,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-17,0.3,7,1.0,0,0,10.7729,28.17,77.27,2.73,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-18,0.4,9,1.0,0,0,16.3738,27.12,82.16,2.82,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-19,0.5,0,1.0,0,0,12.4312,26.72,81.02,1.64,8.5,0,C类及以下_画像缩放(距离<1.5)
105,3,25,71,213,655,2024-06-20,0.2,0,1.0,0,0,14.044,27.6,86.36,1.52,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-21,0.5,0,1.0,0,0,12.9931,26.67,84.53,2.34,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-22,0.3,6,1.0,1,0,11.6581,26.4,83.91,1.64,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-23,0.2,13,1.0,1,0,11.9867,26.87,85.86,1.64,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-24,0.4,0,1.0,0,0,8.6208,26.98,82.73,1.7,0.0499999999999999,0,C类及以下_AB均值兜底
105,3,25,71,213,655,2024-06-25,0.5,0,1.0,0,0,8.8807,27.8,85.66,2.0,0.0499999999999999,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-03-28,0.2,12,1.0,0,0,1.2753,16.86,74.61,2.09,0.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-03-29,0.2,1,1.0,0,0,1.974,15.55,76.76,2.34,0.6000000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-03-30,0.2,1,1.0,1,0,1.4437,16.83,75.38,1.89,3.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-03-31,0.1,0,1.0,1,0,2.203,17.5,76.82,2.01,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-01,0.1,11,1.0,0,0,3.2823,16.33,76.24,1.73,0.1,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-02,0.2,7,1.0,0,0,6.374,16.2,76.53,2.32,0.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-03,0.4,11,1.0,0,0,3.0186,17.93,76.5,1.93,0.4,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-04,0.5,0,1.0,1,0,0.821,16.9,73.94,2.86,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-04-05,0.1,9,1.0,1,0,1.0945,17.54,71.89,2.03,0.1,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-06,0.5,3,1.0,1,0,2.7766,18.22,76.78,1.76,0.75,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-07,0.2,0,1.0,0,0,1.3475,17.15,78.92,1.67,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-08,0.4,0,1.0,0,0,1.3995,17.51,77.46,2.51,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-09,0.3,12,1.0,0,0,2.6275,18.3,79.56,1.95,0.3,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-10,0.4,2,1.0,0,0,1.502,17.63,77.28,2.01,1.2000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-11,0.2,0,1.0,0,0,1.805,18.77,77.89,1.85,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-12,0.5,4,1.0,0,0,4.6047,19.06,79.79,2.28,0.75,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-13,0.5,5,1.0,1,0,1.7634,19.28,80.87,1.87,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-14,0.5,0,1.0,1,0,2.357,18.37,77.03,2.54,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-15,0.2,0,1.0,0,0,3.0264,19.0,74.97,2.02,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-16,0.6,7,1.0,0,0,3.0433,19.5,74.11,2.4,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-17,0.3,5,0.916,0,1,0.7315,20.06,74.25,2.3,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-04-18,0.3,6,0.883,0,1,1.5401,19.65,74.71,1.88,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-04-19,0.5,4,0.881,0,1,0.7249,19.93,76.11,1.94,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-04-20,0.3,0,1.0,1,0,1.6185,19.92,75.16,2.13,5.1,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-21,0.7,4,1.0,1,0,2.4006,20.37,75.23,2.36,1.0499999999999998,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-22,0.5,0,1.0,0,0,1.5657,18.6,76.71,2.57,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-23,0.3,0,1.0,0,0,0.4104,18.83,74.75,1.81,5.1,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-24,0.6,0,0.956,0,0,1.725,20.51,72.13,2.17,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-25,0.2,0,1.0,0,0,1.5528,21.26,74.55,2.35,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-26,0.36,0,0.926,0,0,2.3283,20.71,73.18,2.18,6.12,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-27,0.8,10,0.839,1,1,3.2597,20.37,74.94,2.17,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-04-28,0.2,0,0.849,1,1,2.4796,22.13,75.63,1.93,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-04-29,0.2799999999999999,0,1.0,0,0,3.147,20.84,76.9,2.44,4.759999999999999,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-04-30,0.6,1,1.0,0,0,2.7529,20.22,73.24,1.66,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-01,0.4,0,1.0,1,0,1.8137,20.34,71.75,1.98,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-02,0.2,0,1.0,1,0,0.9507,21.23,71.49,2.54,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-03,0.06,0,1.0,1,0,2.1268,21.1,71.88,1.82,1.02,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-04,0.4,0,0.945,1,0,2.3369,22.55,70.28,1.99,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-05,0.6,8,0.85,1,1,1.3196,22.34,73.0,2.04,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-06,0.4,5,0.825,0,1,1.4914,22.23,71.61,1.47,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-07,0.2,0,0.8,0,1,1.0523,21.54,68.81,2.02,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-08,0.16,0,0.8,0,1,1.6812,21.78,66.84,1.6,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-09,0.5,0,1.0,0,0,1.0253,22.93,62.49,2.02,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-10,0.6,0,0.963,0,0,1.4906,21.99,63.53,1.77,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-11,0.5,0,1.0,1,0,1.1844,22.54,65.93,1.55,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-12,0.4,0,0.962,1,0,0.5452,23.39,63.18,2.48,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-13,0.3,9,1.0,0,0,2.0572,23.42,63.76,1.74,0.3,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-14,0.6,9,1.0,0,0,1.9547,23.85,66.0,2.54,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-15,0.6,0,1.0,0,0,0.7176,23.26,62.68,1.75,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-16,0.2,0,1.0,0,0,1.7226,24.49,65.65,2.68,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-17,0.4,8,1.0,0,0,0.4581,24.99,68.07,1.81,0.4,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-18,0.6,0,1.0,1,0,0.4991,25.36,66.82,2.02,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-19,0.2,0,1.0,1,0,2.0512,25.56,70.12,2.3,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-20,0.6,5,1.0,0,0,1.5653,24.3,68.67,1.92,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-21,0.1,0,1.0,0,0,1.6474,25.3,64.15,2.11,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-22,0.58,1,1.0,0,0,0.1025,24.63,61.15,2.38,1.7399999999999998,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-23,0.4,3,1.0,0,0,2.2762,25.41,60.85,1.91,0.6000000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-24,0.1,16,1.0,0,0,0.8818,24.61,62.57,2.55,0.1,0,A类_无需插补
105,5,15,42,89,772,2024-05-25,0.1,0,1.0,1,0,0.0751,25.95,59.75,1.73,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-26,0.8,8,1.0,1,0,1.9024,24.01,62.95,2.18,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-05-27,0.6,0,1.0,0,0,1.566,23.16,64.12,2.48,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-28,0.7,7,0.911,0,0,1.5063,23.52,64.2,1.7,0.7,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-29,0.1,16,1.0,0,0,0.4294,23.89,59.43,1.73,0.1,0,A类_无需插补
105,5,15,42,89,772,2024-05-30,0.5,6,1.0,0,0,0.5522,24.02,63.91,1.77,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-05-31,0.5,5,1.0,0,0,1.3143,24.33,63.55,1.48,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-06-01,1.1,0,0.981,1,0,1.1452,24.57,65.73,2.3,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-02,1.1,6,1.0,1,0,1.2269,24.85,65.82,2.52,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-03,0.6,5,1.0,0,0,0.8996,25.18,69.11,1.93,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-04,0.9,2,1.0,0,0,0.0,26.11,64.79,2.07,2.7,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-06-05,0.5,0,0.94,0,0,0.2045,25.39,64.52,1.59,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-06-06,0.2799999999999999,0,1.0,0,0,0.7727,25.67,67.46,2.75,4.759999999999999,0,C类及以下_画像缩放(距离<1.5)
105,5,15,42,89,772,2024-06-07,0.6,4,0.749,0,1,3.6557,26.48,67.96,1.39,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-08,0.9,6,0.733,1,1,2.9541,27.92,68.84,1.93,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-09,0.7,5,0.749,1,1,8.9421,26.97,72.3,1.48,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-10,1.1,5,0.749,1,1,2.8579,27.49,73.55,1.45,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-11,0.5,10,1.0,0,0,4.0508,27.02,71.05,1.98,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-12,0.2,0,1.0,0,0,8.052,27.33,74.02,1.39,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-13,0.48,0,1.0,0,0,7.5912,28.05,73.57,1.95,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-14,0.5,0,1.0,0,0,10.777,28.47,74.19,1.45,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-15,0.86,3,1.0,1,0,16.2408,26.98,76.25,1.39,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-16,0.7,0,0.978,1,0,16.1212,27.73,78.14,2.61,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-17,0.3,0,1.0,0,0,10.7729,28.17,77.27,2.73,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-18,0.7,5,1.0,0,0,16.3738,27.12,82.16,2.82,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-19,0.5,5,1.0,0,0,12.4312,26.72,81.02,1.64,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-20,0.6,0,1.0,0,0,14.044,27.6,86.36,1.52,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-21,1.1,3,1.0,0,0,12.9931,26.67,84.53,2.34,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-22,0.7,0,1.0,1,0,11.6581,26.4,83.91,1.64,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-23,0.6,0,1.0,1,0,11.9867,26.87,85.86,1.64,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-24,0.7,0,0.962,0,0,8.6208,26.98,82.73,1.7,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,15,42,89,772,2024-06-25,0.9,0,0.894,0,0,8.8807,27.8,85.66,2.0,0.0523809523809523,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-03-28,0.2,0,0.765,0,1,1.2753,16.86,74.61,2.09,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-03-29,0.9,8,0.765,0,1,1.974,15.55,76.76,2.34,0.9,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-03-30,0.6,14,0.836,1,1,1.4437,16.83,75.38,1.89,0.6,1,B类_比例缩放法
105,5,16,25,94,638,2024-03-31,0.5,4,0.836,1,1,2.203,17.5,76.82,2.01,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-01,0.5,5,0.836,0,1,3.2823,16.33,76.24,1.73,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-02,0.3,1,0.71,0,1,6.374,16.2,76.53,2.32,4.8,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-03,0.7,0,0.836,0,1,3.0186,17.93,76.5,1.93,11.9,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-04,0.4,0,0.836,1,1,0.821,16.9,73.94,2.86,0.2434782608695652,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-04-05,0.5,2,0.836,1,1,1.0945,17.54,71.89,2.03,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-06,0.5,8,0.836,1,1,2.7766,18.22,76.78,1.76,0.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-07,0.6,5,0.836,0,1,1.3475,17.15,78.92,1.67,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-08,0.6,5,0.836,0,1,1.3995,17.51,77.46,2.51,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-09,0.5,0,0.64,0,1,2.6275,18.3,79.56,1.95,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-10,0.4,5,0.836,0,1,1.502,17.63,77.28,2.01,0.4,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-11,0.3,0,0.836,0,1,1.805,18.77,77.89,1.85,5.1,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-12,1.0,3,0.836,0,1,4.6047,19.06,79.79,2.28,1.0,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-13,0.5,0,0.836,1,1,1.7634,19.28,80.87,1.87,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-14,0.7,11,0.836,1,1,2.357,18.37,77.03,2.54,0.7,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-15,0.6,9,0.836,0,1,3.0264,19.0,74.97,2.02,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-16,0.1,0,0.836,0,1,3.0433,19.5,74.11,2.4,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-17,0.6799999999999999,0,0.836,0,1,0.7315,20.06,74.25,2.3,11.56,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-18,0.9,2,0.836,0,1,1.5401,19.65,74.71,1.88,0.9,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-19,0.8,5,0.836,0,1,0.7249,19.93,76.11,1.94,0.8,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-20,1.0,6,0.693,1,1,1.6185,19.92,75.16,2.13,1.0,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-21,1.0,10,0.736,1,1,2.4006,20.37,75.23,2.36,1.0,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-22,0.1,0,0.836,0,1,1.5657,18.6,76.71,2.57,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-23,0.76,2,0.668,0,1,0.4104,18.83,74.75,1.81,0.76,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-24,0.4,0,0.836,0,1,1.725,20.51,72.13,2.17,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-25,0.9,0,0.836,0,1,1.5528,21.26,74.55,2.35,15.3,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-26,0.2799999999999999,0,1.0,0,0,2.3283,20.71,73.18,2.18,0.2434782608695652,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-04-27,0.92,2,0.836,1,1,3.2597,20.37,74.94,2.17,0.92,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-28,0.2,0,0.836,1,1,2.4796,22.13,75.63,1.93,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-29,0.4,2,0.836,0,1,3.147,20.84,76.9,2.44,0.4,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-04-30,0.4,0,0.836,0,1,2.7529,20.22,73.24,1.66,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-01,0.6,0,0.836,1,1,1.8137,20.34,71.75,1.98,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-02,0.0,0,0.8360000252723694,1,1,0.9507,21.23,71.49,2.54,0.2434782608695652,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-05-03,0.6,5,0.836,1,1,2.1268,21.1,71.88,1.82,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-04,0.7,9,0.836,1,1,2.3369,22.55,70.28,1.99,0.7,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-05,0.6,4,0.836,1,1,1.3196,22.34,73.0,2.04,0.6,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-06,0.5,0,0.836,0,1,1.4914,22.23,71.61,1.47,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-07,0.7,0,0.836,0,1,1.0523,21.54,68.81,2.02,11.9,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-08,0.1,9,0.836,0,1,1.6812,21.78,66.84,1.6,0.1,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-09,0.1,0,0.836,0,1,1.0253,22.93,62.49,2.02,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-10,0.7,6,0.673,0,1,1.4906,21.99,63.53,1.77,0.7,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-11,0.2,0,0.793,1,1,1.1844,22.54,65.93,1.55,3.4000000000000004,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-12,1.3,0,0.664,1,1,0.5452,23.39,63.18,2.48,0.2434782608695652,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-05-13,0.7,0,0.825,0,1,2.0572,23.42,63.76,1.74,11.9,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-14,0.4,0,0.772,0,1,1.9547,23.85,66.0,2.54,6.800000000000001,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-15,0.5,0,0.856,0,1,0.7176,23.26,62.68,1.75,8.5,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-16,0.1,0,0.856,0,1,1.7226,24.49,65.65,2.68,1.7000000000000002,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-17,0.6,0,0.825,0,1,0.4581,24.99,68.07,1.81,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-18,0.6,4,0.856,1,1,0.4991,25.36,66.82,2.02,0.2434782608695652,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-05-19,0.6,0,0.856,1,1,2.0512,25.56,70.12,2.3,0.2434782608695652,0,C类及以下_AB均值兜底
105,5,16,25,94,638,2024-05-20,0.6,0,0.856,0,1,1.5653,24.3,68.67,1.92,10.2,0,C类及以下_画像缩放(距离<1.5)
105,5,16,25,94,638,2024-05-21,0.5,0,0.856,0,1,1.6474,25.3,64.15,2.11,8.5,0,C类及以下_画像缩放(距离<1.5)
